,LSOA11CD,Region,Local Authority name,Score,score_normalized,LSOA21CD,oa21cd,Classification Name,Urban Rural Classification
111089,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111090,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111091,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111092,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111093,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111094,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111095,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111096,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111097,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111098,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111099,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111100,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111101,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111102,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111103,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111104,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111105,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111106,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111107,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111108,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111109,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111110,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111111,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111112,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111113,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111114,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111115,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111116,E01001799,London,Hackney,79.4,1.83,E01001799,E00009006,Career Progression ,Urban major conurbation
111117,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111118,E01001799,London,Hackney,79.4,1.83,E01001799,E00009006,Career Progression ,Urban major conurbation
111119,E01001799,London,Hackney,79.4,1.83,E01001799,E00009003,City Service Workers ,Urban major conurbation
111120,E01001799,London,Hackney,79.4,1.83,E01001799,E00009006,Career Progression ,Urban major conurbation
111121,E01001799,London,Hackney,79.4,1.83,E01001799,E00009003,City Service Workers ,Urban major conurbation
111122,E01001799,London,Hackney,79.4,1.83,E01001799,E00009003,City Service Workers ,Urban major conurbation
111123,E01001799,London,Hackney,79.4,1.83,E01001799,E00009003,City Service Workers ,Urban major conurbation
111124,E01001799,London,Hackney,79.4,1.83,E01001799,E00009003,City Service Workers ,Urban major conurbation
111125,E01001799,London,Hackney,79.4,1.83,E01001799,E00009003,City Service Workers ,Urban major conurbation
111126,E01001799,London,Hackney,79.4,1.83,E01001799,E00009006,Career Progression ,Urban major conurbation
111127,E01001799,London,Hackney,79.4,1.83,E01001799,E00009005,City Service Workers ,Urban major conurbation
111128,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111129,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111130,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111131,E01001799,London,Hackney,79.4,1.83,E01001799,E00009006,Career Progression ,Urban major conurbation
111132,E01001799,London,Hackney,79.4,1.83,E01001799,E00009006,Career Progression ,Urban major conurbation
111133,E01001799,London,Hackney,79.4,1.83,E01001799,E00009006,Career Progression ,Urban major conurbation
111134,E01001799,London,Hackney,79.4,1.83,E01001799,E00009006,Career Progression ,Urban major conurbation
111135,E01001799,London,Hackney,79.4,1.83,E01001799,E00009006,Career Progression ,Urban major conurbation
111136,E01001799,London,Hackney,79.4,1.83,E01001799,E00009006,Career Progression ,Urban major conurbation
111137,E01001799,London,Hackney,79.4,1.83,E01001799,E00009006,Career Progression ,Urban major conurbation
111138,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111139,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111140,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111141,E01001799,London,Hackney,79.4,1.83,E01001799,E00009006,Career Progression ,Urban major conurbation
111142,E01001799,London,Hackney,79.4,1.83,E01001799,E00009006,Career Progression ,Urban major conurbation
111143,E01001799,London,Hackney,79.4,1.83,E01001799,E00009003,City Service Workers ,Urban major conurbation
111144,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111145,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111146,E01001799,London,Hackney,79.4,1.83,E01001799,E00009003,City Service Workers ,Urban major conurbation
111147,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111148,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111149,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111150,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111151,E01001799,London,Hackney,79.4,1.83,E01001799,E00009005,City Service Workers ,Urban major conurbation
111152,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111153,E01001799,London,Hackney,79.4,1.83,E01001799,E00009005,City Service Workers ,Urban major conurbation
111154,E01001799,London,Hackney,79.4,1.83,E01001799,E00009005,City Service Workers ,Urban major conurbation
111155,E01001799,London,Hackney,79.4,1.83,E01001799,E00009005,City Service Workers ,Urban major conurbation
111156,E01001799,London,Hackney,79.4,1.83,E01001799,E00009005,City Service Workers ,Urban major conurbation
111157,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111158,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111159,E01001799,London,Hackney,79.4,1.83,E01001799,E00009005,City Service Workers ,Urban major conurbation
111160,E01001799,London,Hackney,79.4,1.83,E01001799,E00009006,Career Progression ,Urban major conurbation
111161,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111162,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111163,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111164,E01001799,London,Hackney,79.4,1.83,E01001799,E00009006,Career Progression ,Urban major conurbation
111165,E01001799,London,Hackney,79.4,1.83,E01001799,E00009006,Career Progression ,Urban major conurbation
111166,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111167,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111168,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111169,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111170,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111171,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111172,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111173,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111174,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111175,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111176,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111177,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111178,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111179,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111180,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111181,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111182,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111183,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111184,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111185,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111186,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111187,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111188,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111189,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111190,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111191,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111192,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111193,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111194,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111195,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111196,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111197,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111198,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111199,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111200,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111201,E01001799,London,Hackney,79.4,1.83,E01001799,E00009006,Career Progression ,Urban major conurbation
111202,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111203,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111204,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111205,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111206,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111207,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111208,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111209,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111210,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111211,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111212,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111213,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111214,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111215,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111216,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111217,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111218,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111219,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111220,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111221,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111222,E01001799,London,Hackney,79.4,1.83,E01001799,E00009000,Career Progression ,Urban major conurbation
111223,E01001799,London,Hackney,79.4,1.83,E01001799,E00009006,Career Progression ,Urban major conurbation
111224,E01001799,London,Hackney,79.4,1.83,E01001799,E00009006,Career Progression ,Urban major conurbation
111225,E01001799,London,Hackney,79.4,1.83,E01001799,E00009006,Career Progression ,Urban major conurbation
